source,target,actors_common,genres_common,similaridade,rating_media,peso,peso_bf
tt0027349,tt0027814,5,1,11,5.45,0.090909,0.090909
tt0027407,tt0027814,5,2,12,6.35,0.083333,0.083333
tt0004125,tt0004829,5,1,11,3.85,0.090909,0.090909
tt0004125,tt0005106,5,1,11,1.5,0.090909,0.090909
tt0004125,tt0006087,5,1,11,1.5,0.090909,0.090909
tt0005201,tt0005972,5,0,10,0.0,0.1,0.1
tt0021618,tt0022514,5,2,12,6.35,0.083333,0.083333
tt0007850,tt0008409,5,0,10,0.0,0.1,0.1
tt0008371,tt0009491,5,0,10,3.5,0.1,0.1
tt0003037,tt0003165,5,2,12,6.9,0.083333,0.083333
tt0006823,tt0007743,5,1,11,0.0,0.090909,0.090909
tt0004013,tt0005393,5,0,10,5.0,0.1,0.1
tt0005393,tt0006243,5,1,11,5.45,0.090909,0.090909
tt0007879,tt0009243,5,1,11,0.0,0.090909,0.090909
tt0008557,tt0009647,5,2,12,0.0,0.083333,0.083333
tt0029631,tt0029735,5,1,11,6.55,0.090909,0.090909
tt0008176,tt0009851,5,0,10,8.3,0.1,-0.3
tt0009851,tt0009852,5,0,10,7.45,0.1,0.1
tt0003048,tt0003289,5,1,11,0.0,0.090909,0.090909
tt0003752,tt0004409,5,1,11,2.7,0.090909,0.090909
tt0004043,tt0004409,5,1,11,0.0,0.090909,0.090909
tt0004365,tt0005743,5,1,11,0.0,0.090909,0.090909
tt0006617,tt0007522,5,1,11,5.9,0.090909,0.090909
tt0004336,tt0004846,5,2,12,5.4,0.083333,0.083333
tt0005043,tt0007149,5,0,10,0.0,0.1,0.1
tt0006429,tt0008089,5,2,12,0.0,0.083333,0.083333
tt0006538,tt0007046,5,1,11,0.0,0.090909,0.090909
tt0013979,tt0014464,5,2,12,0.0,0.083333,0.083333
tt0006936,tt0007256,5,0,10,0.0,0.1,0.1
tt0003167,tt0004181,5,1,11,5.95,0.090909,0.090909
tt0003167,tt0003643,5,1,11,6.05,0.090909,0.090909
tt0007783,tt0008071,5,1,11,2.9,0.090909,0.090909
tt0005209,tt0007099,5,1,11,2.55,0.090909,0.090909
tt0003643,tt0003890,5,1,11,6.1,0.090909,0.090909
tt0004038,tt0004223,5,0,10,5.8,0.1,0.1
tt0004038,tt0005853,5,1,11,4.9,0.090909,0.090909
tt0006505,tt0006931,5,1,11,3.55,0.090909,0.090909
tt0009109,tt0010806,5,1,11,6.6,0.090909,0.090909
tt0005752,tt0007401,5,0,10,3.85,0.1,0.1
tt0024856,tt0025335,5,1,11,6.7,0.090909,0.090909
tt0007941,tt0007974,5,1,11,0.0,0.090909,0.090909
tt0007941,tt0012276,5,0,10,0.0,0.1,0.1
tt0007974,tt0008367,5,1,11,0.0,0.090909,0.090909
tt0007974,tt0008595,5,1,11,0.0,0.090909,0.090909
tt0007974,tt0009372,5,2,12,0.0,0.083333,0.083333
tt0008367,tt0012276,5,0,10,0.0,0.1,0.1
tt0008595,tt0012276,5,0,10,0.0,0.1,0.1
tt0009372,tt0012276,5,0,10,0.0,0.1,0.1
tt0018967,tt0018968,5,0,10,4.95,0.1,0.1
tt0024940,tt0025396,5,0,10,3.15,0.1,0.1
tt0009357,tt0010671,5,0,10,0.0,0.1,0.1
tt0007068,tt0010276,5,2,12,2.6,0.083333,0.083333
tt0010795,tt0011667,5,1,11,6.35,0.090909,0.090909
tt0011019,tt0012490,5,1,11,2.8,0.090909,0.090909
tt0007619,tt0008166,5,1,11,0.0,0.090909,0.090909
tt0007619,tt0008320,5,0,10,0.0,0.1,0.1
tt0008017,tt0008166,5,0,10,0.0,0.1,0.1
tt0008166,tt0008320,5,0,10,0.0,0.1,0.1
tt0007271,tt0007839,5,1,11,6.1,0.090909,0.090909
tt0007839,tt0008058,5,1,11,2.55,0.090909,0.090909
tt0007839,tt0008677,5,1,11,5.45,0.090909,0.090909
tt0004175,tt0004307,5,1,11,2.75,0.090909,0.090909
tt0004099,tt0004207,5,1,11,5.25,0.090909,0.090909
tt0006597,tt0007543,5,1,11,0.0,0.090909,0.090909
tt0006879,tt0007515,5,1,11,0.0,0.090909,0.090909
tt0007769,tt0008058,5,2,12,3.5,0.083333,0.083333
tt0008242,tt0008831,5,0,10,0.0,0.1,0.1
tt0008242,tt0009269,5,0,10,0.0,0.1,0.1
tt0008831,tt0009269,5,0,10,0.0,0.1,0.1
tt0008831,tt0011660,5,0,10,0.0,0.1,0.1
tt0009452,tt0011660,5,0,10,0.0,0.1,0.1
tt0009989,tt0011660,5,0,10,3.25,0.1,0.1
tt0011660,tt0012612,5,0,10,0.0,0.1,0.1
tt0003449,tt0003825,5,1,11,2.3,0.090909,0.090909
tt0003825,tt0004232,5,1,11,0.0,0.090909,0.090909
tt0003988,tt0004125,5,0,10,1.5,0.1,0.1
tt0003988,tt0004829,5,0,10,2.35,0.1,0.1
tt0003988,tt0005201,5,0,10,0.0,0.1,0.1
tt0003897,tt0005808,5,1,11,5.75,0.090909,0.090909
tt0005808,tt0005974,5,1,11,6.1,0.090909,0.090909
tt0005931,tt0007278,5,0,10,6.3,0.1,0.1
tt0005148,tt0006282,5,1,11,0.0,0.090909,0.090909
tt0008911,tt0010066,5,1,11,0.0,0.090909,0.090909
tt0011433,tt0014400,5,1,11,1.7,0.090909,0.090909
tt0003967,tt0006102,5,1,11,2.65,0.090909,0.090909
tt0016278,tt0016291,5,2,12,0.0,0.083333,0.083333
tt0016278,tt0016296,5,2,12,0.0,0.083333,0.083333
tt0016296,tt0016349,5,2,12,0.0,0.083333,0.083333
tt0007271,tt0008076,5,1,11,6.35,0.090909,0.090909
tt0008058,tt0008076,5,1,11,2.8,0.090909,0.090909
tt0005707,tt0007278,5,1,11,3.1,0.090909,0.090909
tt0007221,tt0007555,5,0,10,0.0,0.1,0.1
tt0007907,tt0008717,5,1,11,0.0,0.090909,0.090909
tt0006155,tt0006836,5,1,11,1.15,0.090909,0.090909
tt0009095,tt0009751,5,2,12,0.0,0.083333,0.083333
tt0006098,tt0007502,5,1,11,0.0,0.090909,0.090909
tt0011163,tt0012877,5,0,10,5.25,0.1,0.1
tt0006745,tt0007353,5,1,11,5.9,0.090909,0.090909
tt0013266,tt0013668,5,1,11,3.4,0.090909,0.090909
tt0013668,tt0014238,5,1,11,3.4,0.090909,0.090909
tt0003692,tt0004459,5,0,10,3.25,0.1,0.1
tt0016149,tt0017163,5,0,10,0.0,0.1,0.1
tt0011595,tt0011758,5,2,12,2.6,0.083333,0.083333
tt0027771,tt0029450,5,0,10,3.4,0.1,0.1
tt0012312,tt0012654,5,1,11,0.0,0.090909,0.090909
tt0004939,tt0005794,5,0,10,3.8,0.1,0.1
tt0004939,tt0006097,5,1,11,3.8,0.090909,0.090909
tt0005794,tt0005900,5,0,10,0.0,0.1,0.1
tt0005794,tt0006105,5,0,10,0.0,0.1,0.1
tt0006063,tt0006718,5,0,10,2.1,0.1,0.1
tt0006889,tt0007030,5,1,11,0.0,0.090909,0.090909
tt0007030,tt0007052,5,1,11,0.0,0.090909,0.090909
tt0007030,tt0008216,5,0,10,0.0,0.1,0.1
tt0005900,tt0009094,5,1,11,0.0,0.090909,0.090909
tt0005645,tt0005939,5,1,11,2.55,0.090909,0.090909
tt0006629,tt0006729,5,1,11,0.0,0.090909,0.090909
tt0008193,tt0008441,5,1,11,0.0,0.090909,0.090909
tt0005377,tt0006570,5,1,11,5.85,0.090909,0.090909
tt0006417,tt0006482,5,1,11,5.85,0.090909,0.090909
tt0006482,tt0006570,5,1,11,6.1,0.090909,0.090909
tt0007617,tt0007669,5,1,11,5.2,0.090909,0.090909
tt0007617,tt0008144,5,1,11,4.75,0.090909,0.090909
tt0007669,tt0008144,5,1,11,4.75,0.090909,0.090909
tt0007669,tt0009055,5,1,11,2.6,0.090909,0.090909
tt0008144,tt0009055,5,0,10,2.15,0.1,0.1
tt0023402,tt0023567,5,2,12,6.15,0.083333,0.083333
tt0023567,tt0023631,5,2,12,5.7,0.083333,0.083333
tt0010123,tt0010895,5,2,12,0.0,0.083333,0.083333
tt0010645,tt0010895,5,2,12,2.6,0.083333,0.083333
tt0013010,tt0013607,5,2,12,3.05,0.083333,0.083333
tt0013124,tt0013143,5,2,12,0.0,0.083333,0.083333
tt0014875,tt0015505,5,2,12,1.15,0.083333,0.083333
tt0014881,tt0015433,5,1,11,6.4,0.090909,0.090909
tt0014881,tt0017519,5,1,11,6.65,0.090909,0.090909
tt0010634,tt0011423,5,0,10,1.85,0.1,0.1
tt0011423,tt0011424,5,0,10,1.85,0.1,0.1
tt0003774,tt0004514,5,1,11,2.7,0.090909,0.090909
tt0011125,tt0012768,5,1,11,0.0,0.090909,0.090909
tt0011125,tt0012877,5,1,11,2.4,0.090909,0.090909
tt0011716,tt0011909,5,1,11,6.2,0.090909,0.090909
tt0014881,tt0015867,5,1,11,6.8,0.090909,0.090909
tt0021751,tt0023144,5,2,12,5.55,0.083333,0.083333
tt0008071,tt0009872,5,0,10,2.9,0.1,0.1
tt0009872,tt0010300,5,1,11,0.0,0.090909,0.090909
tt0009872,tt0010643,5,0,10,0.0,0.1,0.1
tt0010300,tt0010643,5,1,11,0.0,0.090909,0.090909
tt0010521,tt0010660,5,1,11,0.0,0.090909,0.090909
tt0013226,tt0013745,5,1,11,0.0,0.090909,0.090909
tt0004909,tt0005535,5,1,11,3.65,0.090909,0.090909
tt0005073,tt0007457,5,1,11,0.0,0.090909,0.090909
tt0006629,tt0006875,5,1,11,0.0,0.090909,0.090909
tt0006629,tt0007318,5,1,11,0.0,0.090909,0.090909
tt0006729,tt0007270,5,1,11,3.8,0.090909,0.090909
tt0006729,tt0008340,5,1,11,0.0,0.090909,0.090909
tt0006875,tt0007270,5,1,11,3.8,0.090909,0.090909
tt0007270,tt0007318,5,1,11,3.8,0.090909,0.090909
tt0009956,tt0011816,5,2,12,2.9,0.083333,0.083333
tt0011577,tt0011637,5,0,10,5.25,0.1,0.1
tt0011577,tt0011816,5,2,12,5.55,0.083333,0.083333
tt0008631,tt0008693,5,1,11,0.0,0.090909,0.090909
tt0005307,tt0006747,5,1,11,0.0,0.090909,0.090909
tt0006717,tt0007427,5,1,11,0.0,0.090909,0.090909
tt0006747,tt0007427,5,1,11,0.0,0.090909,0.090909
tt0005060,tt0005393,5,1,11,5.8,0.090909,0.090909
tt0005060,tt0006140,5,1,11,6.0,0.090909,0.090909
tt0014756,tt0014837,5,1,11,4.1,0.090909,0.090909
tt0008674,tt0008772,5,1,11,0.0,0.090909,0.090909
tt0009297,tt0009685,5,0,10,0.0,0.1,0.1
tt0009635,tt0009794,5,1,11,0.0,0.090909,0.090909
tt0026114,tt0026929,5,2,12,5.95,0.083333,0.083333
tt0026396,tt0028013,5,2,12,6.3,0.083333,0.083333
tt0020665,tt0020736,5,2,12,2.85,0.083333,0.083333
tt0020709,tt0020736,5,2,12,6.0,0.083333,0.083333
tt0016351,tt0017107,5,2,12,6.9,0.083333,0.083333
tt0019954,tt0020288,5,2,12,5.85,0.083333,0.083333
tt0028583,tt0029487,5,2,12,6.0,0.083333,0.083333
tt0028967,tt0029487,5,2,12,5.9,0.083333,0.083333
tt0028967,tt0029687,5,2,12,6.25,0.083333,0.083333
tt0028583,tt0028728,5,2,12,6.15,0.083333,0.083333
tt0028728,tt0028967,5,2,12,6.05,0.083333,0.083333
tt0028728,tt0028968,5,2,12,6.15,0.083333,0.083333
tt0028802,tt0028968,5,2,12,5.9,0.083333,0.083333
tt0028802,tt0029696,5,2,12,5.55,0.083333,0.083333
tt0028968,tt0029696,5,2,12,6.05,0.083333,0.083333
tt0029147,tt0029696,5,2,12,6.15,0.083333,0.083333
tt0029487,tt0029696,5,2,12,5.65,0.083333,0.083333
tt0021896,tt0021916,5,2,12,6.6,0.083333,0.083333
tt0022310,tt0022908,5,2,12,6.25,0.083333,0.083333
tt0026997,tt0027610,5,2,12,5.6,0.083333,0.083333
tt0025962,tt0026243,5,1,11,5.65,0.090909,0.090909
tt0008284,tt0010041,5,0,10,0.0,0.1,0.1
tt0008970,tt0009414,5,0,10,2.5,0.1,0.1
tt0008970,tt0010536,5,0,10,2.85,0.1,0.1
tt0009414,tt0010536,5,0,10,5.35,0.1,0.1
tt0011399,tt0011498,5,0,10,0.0,0.1,0.1
tt0004861,tt0005515,5,1,11,0.0,0.090909,0.090909
tt0011197,tt0011459,5,1,11,5.95,0.090909,0.090909
tt0026115,tt0026826,5,1,11,6.45,0.090909,0.090909
tt0022305,tt0022838,5,0,10,0.0,0.1,0.1
tt0009420,tt0009657,5,1,11,3.1,0.090909,0.090909
tt0017692,tt0018225,5,2,12,2.8,0.083333,0.083333
tt0017692,tt0018653,5,0,10,2.8,0.1,0.1
tt0017692,tt0019301,5,1,11,2.8,0.090909,0.090909
tt0018225,tt0019301,5,1,11,0.0,0.090909,0.090909
tt0018653,tt0019301,5,1,11,0.0,0.090909,0.090909
tt0013515,tt0013710,5,1,11,7.2,0.090909,0.090909
tt0015336,tt0015348,5,1,11,0.0,0.090909,0.090909
tt0007116,tt0008285,5,1,11,5.85,0.090909,0.090909
tt0008285,tt0009657,5,1,11,2.8,0.090909,0.090909
tt0006909,tt0007030,5,1,11,0.0,0.090909,0.090909
tt0005794,tt0009094,5,0,10,0.0,0.1,0.1
tt0014692,tt0016291,5,2,12,2.9,0.083333,0.083333
tt0004256,tt0005334,5,1,11,2.7,0.090909,0.090909
tt0004256,tt0005504,5,1,11,0.0,0.090909,0.090909
tt0005334,tt0005362,5,1,11,2.7,0.090909,0.090909
tt0005334,tt0005504,5,1,11,2.7,0.090909,0.090909
tt0005362,tt0005504,5,1,11,0.0,0.090909,0.090909
tt0005504,tt0005509,5,0,10,0.0,0.1,0.1
tt0004099,tt0004457,5,3,13,5.35,0.076923,0.076923
tt0005561,tt0006321,5,1,11,3.8,0.090909,0.090909
tt0008309,tt0008915,5,1,11,6.45,0.090909,0.090909
tt0008309,tt0010331,5,2,12,6.65,0.083333,0.083333
tt0008915,tt0009142,5,2,12,6.3,0.083333,0.083333
tt0008915,tt0010255,5,2,12,6.2,0.083333,0.083333
tt0008915,tt0010331,5,2,12,6.6,0.083333,0.083333
tt0009579,tt0010331,5,2,12,3.4,0.083333,0.083333
tt0011117,tt0011985,5,1,11,2.95,0.090909,0.090909
tt0012916,tt0014138,5,1,11,2.6,0.090909,0.090909
tt0011160,tt0011498,5,0,10,0.0,0.1,0.1
tt0008119,tt0013546,5,1,11,0.0,0.090909,0.090909
tt0006672,tt0006905,5,0,10,0.0,0.1,0.1
tt0006672,tt0007059,5,0,10,0.0,0.1,0.1
tt0006899,tt0007133,5,1,11,0.0,0.090909,0.090909
tt0013188,tt0013703,5,2,12,0.0,0.083333,0.083333
tt0021403,tt0021407,5,2,12,6.45,0.083333,0.083333
tt0009139,tt0009213,5,2,12,0.0,0.083333,0.083333
tt0005603,tt0007201,5,0,10,4.05,0.1,0.1
tt0005603,tt0007373,5,1,11,0.0,0.090909,0.090909
tt0006411,tt0007346,5,1,11,0.0,0.090909,0.090909
tt0009196,tt0009798,5,1,11,0.0,0.090909,0.090909
tt0008344,tt0008870,5,1,11,0.0,0.090909,0.090909
tt0008344,tt0009426,5,1,11,0.0,0.090909,0.090909
tt0008870,tt0009426,5,1,11,0.0,0.090909,0.090909
tt0014973,tt0015220,5,2,12,0.0,0.083333,0.083333
tt0015220,tt0015280,5,2,12,0.0,0.083333,0.083333
tt0015220,tt0016659,5,2,12,0.8,0.083333,0.083333
tt0005328,tt0005585,5,1,11,2.15,0.090909,0.090909
tt0005585,tt0005908,5,1,11,0.0,0.090909,0.090909
tt0011419,tt0011444,5,1,11,2.25,0.090909,0.090909
tt0016219,tt0016321,5,0,10,0.0,0.1,0.1
tt0021483,tt0021981,5,1,11,6.25,0.090909,0.090909
tt0004555,tt0005623,5,2,12,2.9,0.083333,0.083333
tt0005892,tt0006000,5,1,11,0.0,0.090909,0.090909
tt0012876,tt0013562,5,2,12,2.6,0.083333,0.083333
tt0012443,tt0012491,5,2,12,0.0,0.083333,0.083333
tt0028147,tt0028168,5,1,11,6.65,0.090909,0.090909
tt0025373,tt0025440,5,1,11,5.35,0.090909,0.090909
tt0016229,tt0016529,5,1,11,0.0,0.090909,0.090909
tt0006443,tt0006717,5,1,11,0.0,0.090909,0.090909
tt0006443,tt0006738,5,1,11,0.0,0.090909,0.090909
tt0007736,tt0008508,5,1,11,0.0,0.090909,0.090909
tt0007955,tt0009127,5,2,12,0.0,0.083333,0.083333
tt0008417,tt0008698,5,1,11,2.8,0.090909,0.090909
tt0009823,tt0009872,5,1,11,0.0,0.090909,0.090909
tt0006712,tt0007201,5,0,10,4.05,0.1,0.1
tt0006712,tt0007373,5,1,11,0.0,0.090909,0.090909
tt0006630,tt0007014,5,1,11,0.0,0.090909,0.090909
tt0006680,tt0006685,5,1,11,0.0,0.090909,0.090909
tt0010344,tt0010900,5,1,11,1.1,0.090909,0.090909
tt0010909,tt0011546,5,1,11,0.0,0.090909,0.090909
tt0014879,tt0015385,5,1,11,0.0,0.090909,0.090909
tt0008606,tt0008683,5,1,11,0.0,0.090909,0.090909
tt0008455,tt0008560,5,1,11,0.0,0.090909,0.090909
tt0021044,tt0021355,5,1,11,6.4,0.090909,0.090909
tt0015742,tt0016950,5,2,12,5.75,0.083333,0.083333
tt0007910,tt0009302,5,0,10,6.8,0.1,0.1
tt0015664,tt0017402,5,2,12,0.0,0.083333,0.083333
tt0016197,tt0016531,5,1,11,0.0,0.090909,0.090909
tt0006781,tt0007277,5,1,11,0.0,0.090909,0.090909
tt0006711,tt0006923,5,1,11,0.0,0.090909,0.090909
tt0014306,tt0015699,5,1,11,0.0,0.090909,0.090909
tt0022373,tt0023231,5,1,11,5.9,0.090909,0.090909
tt0012035,tt0012443,5,1,11,0.0,0.090909,0.090909
tt0007097,tt0007844,5,1,11,0.0,0.090909,0.090909
tt0007844,tt0008297,5,1,11,0.0,0.090909,0.090909
tt0014973,tt0015082,5,2,12,0.0,0.083333,0.083333
tt0014973,tt0016260,5,1,11,0.0,0.090909,0.090909
tt0015280,tt0016260,5,1,11,0.0,0.090909,0.090909
tt0019570,tt0020512,5,2,12,0.0,0.083333,0.083333
tt0026253,tt0027167,5,2,12,5.0,0.083333,0.083333
tt0007843,tt0008297,5,0,10,0.0,0.1,0.1
tt0013906,tt0014553,5,2,12,4.75,0.083333,0.083333
tt0009063,tt0010428,5,1,11,5.5,0.090909,0.090909
tt0021248,tt0021299,5,2,12,6.25,0.083333,0.083333
tt0021299,tt0022555,5,1,11,6.15,0.090909,0.090909
tt0006508,tt0006931,5,1,11,3.4,0.090909,0.090909
tt0008967,tt0009427,5,1,11,0.0,0.090909,0.090909
tt0024444,tt0025904,5,2,12,5.15,0.083333,0.083333
tt0025061,tt0025904,5,2,12,5.7,0.083333,0.083333
tt0014804,tt0014855,5,2,12,0.0,0.083333,0.083333
tt0014804,tt0015398,5,2,12,0.0,0.083333,0.083333
tt0014855,tt0015398,5,2,12,0.0,0.083333,0.083333
tt0013227,tt0013752,5,1,11,2.6,0.090909,0.090909
tt0023238,tt0024216,5,2,12,7.45,0.083333,0.083333
tt0028880,tt0029921,5,1,11,5.9,0.090909,0.090909
tt0015082,tt0017808,5,2,12,0.0,0.083333,0.083333
tt0015220,tt0016260,5,1,11,0.0,0.090909,0.090909
tt0015220,tt0016539,5,2,12,0.0,0.083333,0.083333
tt0015280,tt0016050,5,2,12,0.0,0.083333,0.083333
tt0015628,tt0016539,5,2,12,0.0,0.083333,0.083333
tt0016260,tt0017570,5,1,11,0.0,0.090909,0.090909
tt0016260,tt0017808,5,1,11,0.0,0.090909,0.090909
tt0016340,tt0016456,5,1,11,0.0,0.090909,0.090909
tt0016456,tt0016539,5,1,11,0.0,0.090909,0.090909
tt0016456,tt0016659,5,1,11,0.8,0.090909,0.090909
tt0016456,tt0017808,5,1,11,0.0,0.090909,0.090909
tt0016539,tt0016659,5,2,12,0.8,0.083333,0.083333
tt0016539,tt0017570,5,2,12,0.0,0.083333,0.083333
tt0016539,tt0017808,5,2,12,0.0,0.083333,0.083333
tt0016659,tt0017239,5,2,12,0.8,0.083333,0.083333
tt0016659,tt0017808,5,2,12,0.8,0.083333,0.083333
tt0017691,tt0017808,5,2,12,0.0,0.083333,0.083333
tt0018101,tt0018648,5,2,12,0.0,0.083333,0.083333
tt0024892,tt0027204,5,1,11,6.15,0.090909,0.090909
tt0023186,tt0024010,5,2,12,6.2,0.083333,0.083333
tt0027614,tt0028183,5,1,11,5.65,0.090909,0.090909
tt0015654,tt0016099,5,2,12,0.0,0.083333,0.083333
tt0026614,tt0027200,5,2,12,5.35,0.083333,0.083333
tt0019542,tt0019566,5,1,11,2.0,0.090909,0.090909
tt0027255,tt0027886,5,2,12,5.7,0.083333,0.083333
tt0023906,tt0025076,5,2,12,6.75,0.083333,0.083333
tt0023906,tt0026421,5,2,12,6.85,0.083333,0.083333
tt0012614,tt0013069,5,1,11,0.0,0.090909,0.090909
tt0012614,tt0013220,5,2,12,0.0,0.083333,0.083333
tt0022024,tt0022563,5,2,12,2.15,0.083333,0.083333
tt0026254,tt0026952,5,2,12,4.85,0.083333,0.083333
tt0010054,tt0011005,5,1,11,0.0,0.090909,0.090909
tt0009956,tt0012700,5,1,11,0.0,0.090909,0.090909
tt0009011,tt0009878,5,1,11,6.6,0.090909,0.090909
tt0018011,tt0019265,5,1,11,6.25,0.090909,0.090909
tt0024251,tt0026332,5,1,11,6.75,0.090909,0.090909
tt0009905,tt0011110,5,0,10,7.35,0.1,0.1
tt0013125,tt0014579,5,0,10,3.7,0.1,0.1
tt0006611,tt0008803,5,0,10,6.1,0.1,0.1
tt0027724,tt0029289,5,3,13,5.25,0.076923,0.076923
tt0006341,tt0007116,5,1,11,3.05,0.090909,0.090909
tt0006341,tt0008285,5,1,11,2.8,0.090909,0.090909
tt0006903,tt0008285,5,1,11,2.8,0.090909,0.090909
tt0012894,tt0013833,5,3,13,5.05,0.076923,0.076923
tt0017321,tt0018038,5,1,11,5.15,0.090909,0.090909
tt0010935,tt0011898,5,0,10,4.6,0.1,0.1
tt0026319,tt0027698,5,0,10,6.95,0.1,0.1
tt0018404,tt0019436,5,0,10,4.95,0.1,0.1
tt0014805,tt0015639,5,2,12,3.0,0.083333,0.083333
tt0015095,tt0015232,5,0,10,3.4,0.1,0.1
tt0008176,tt0008177,5,0,10,7.0,0.1,0.1
tt0008841,tt0008952,5,1,11,3.45,0.090909,0.090909
tt0008841,tt0009852,5,1,11,3.15,0.090909,0.090909
tt0019778,tt0020795,5,2,12,2.4,0.083333,0.083333
tt0019778,tt0021195,5,2,12,0.0,0.083333,0.083333
tt0015625,tt0015708,5,0,10,0.0,0.1,0.1
tt0012298,tt0012700,5,1,11,3.25,0.090909,0.090909
tt0025327,tt0026514,5,2,12,6.05,0.083333,0.083333
tt0018315,tt0024495,5,1,11,0.0,0.090909,0.090909
tt0020084,tt0020137,5,2,12,5.0,0.083333,0.083333
tt0011419,tt0012701,5,1,11,5.45,0.090909,0.090909
tt0011444,tt0012291,5,1,11,0.0,0.090909,0.090909
tt0011444,tt0012701,5,1,11,3.2,0.090909,0.090909
tt0025440,tt0025969,5,3,13,5.45,0.076923,0.076923
tt0018296,tt0018977,5,0,10,0.0,0.1,0.1
tt0026789,tt0027986,5,0,10,6.4,0.1,0.1
tt0019139,tt0020199,5,0,10,0.0,0.1,0.1
tt0027506,tt0028048,5,0,10,0.0,0.1,0.1
tt0026840,tt0028842,5,2,12,6.65,0.083333,0.083333
tt0027715,tt0028268,5,1,11,5.3,0.090909,0.090909
tt0028645,tt0029687,5,2,12,5.75,0.083333,0.083333
tt0024058,tt0026586,5,1,11,2.45,0.090909,0.090909
tt0020828,tt0020987,5,1,11,5.65,0.090909,0.090909
tt0025035,tt0026239,5,2,12,6.4,0.083333,0.083333
tt0028607,tt0028943,5,2,12,5.4,0.083333,0.083333
tt0018687,tt0019043,5,0,10,3.55,0.1,0.1
tt0026857,tt0028927,5,2,12,5.55,0.083333,0.083333
tt0011302,tt0012134,5,1,11,6.9,0.090909,0.090909
tt0012134,tt0014256,5,1,11,3.5,0.090909,0.090909
tt0015708,tt0016546,5,0,10,0.0,0.1,0.1
tt0014895,tt0015333,5,2,12,0.0,0.083333,0.083333
tt0024252,tt0024720,5,2,12,7.15,0.083333,0.083333
tt0016351,tt0017535,5,2,12,3.0,0.083333,0.083333
tt0016941,tt0017535,5,2,12,0.0,0.083333,0.083333
tt0027513,tt0028507,5,1,11,5.35,0.090909,0.090909
tt0012667,tt0012816,5,0,10,0.0,0.1,0.1
tt0012667,tt0012999,5,0,10,2.75,0.1,0.1
tt0013962,tt0014366,5,0,10,3.1,0.1,0.1
tt0013996,tt0014366,5,0,10,0.0,0.1,0.1
tt0013996,tt0014415,5,1,11,2.65,0.090909,0.090909
tt0014366,tt0014415,5,0,10,2.65,0.1,0.1
tt0011369,tt0011525,5,1,11,7.15,0.090909,0.090909
tt0024902,tt0025440,5,1,11,5.45,0.090909,0.090909
tt0025440,tt0025830,5,2,12,5.35,0.083333,0.083333
tt0026267,tt0026846,5,2,12,5.1,0.083333,0.083333
tt0028194,tt0029486,5,2,12,6.0,0.083333,0.083333
tt0019076,tt0019137,5,2,12,2.6,0.083333,0.083333
tt0018946,tt0019761,5,1,11,0.0,0.090909,0.090909
tt0024034,tt0024069,5,3,13,7.5,0.076923,0.076923
tt0023183,tt0023494,5,2,12,6.15,0.083333,0.083333
tt0023183,tt0023566,5,2,12,5.8,0.083333,0.083333
tt0027393,tt0029473,5,2,12,6.0,0.083333,0.083333
tt0027842,tt0029696,5,2,12,5.95,0.083333,0.083333
tt0028324,tt0029473,5,2,12,6.15,0.083333,0.083333
tt0028649,tt0028728,5,2,12,5.5,0.083333,0.083333
tt0026354,tt0027180,5,2,12,5.75,0.083333,0.083333
tt0027180,tt0028213,5,2,12,5.5,0.083333,0.083333
tt0025703,tt0025745,5,0,10,3.15,0.1,0.1
tt0028650,tt0029001,5,2,12,6.65,0.083333,0.083333
tt0029001,tt0029505,5,2,12,6.45,0.083333,0.083333
tt0022490,tt0023923,5,1,11,2.85,0.090909,0.090909
tt0012159,tt0012337,5,2,12,6.05,0.083333,0.083333
tt0021212,tt0022207,5,0,10,7.25,0.1,0.1
tt0021264,tt0022207,5,0,10,3.9,0.1,0.1
tt0021264,tt0023572,5,1,11,2.85,0.090909,0.090909
tt0021264,tt0023923,5,1,11,2.85,0.090909,0.090909
tt0023572,tt0023923,5,1,11,5.7,0.090909,0.090909
tt0020727,tt0020842,5,2,12,6.5,0.083333,0.083333
tt0017284,tt0018765,5,1,11,0.0,0.090909,0.090909
tt0027006,tt0027167,5,2,12,5.15,0.083333,0.083333
tt0027794,tt0028453,5,0,10,0.0,0.1,0.1
tt0021597,tt0021694,5,2,12,6.15,0.083333,0.083333
tt0027707,tt0028163,5,3,13,6.0,0.076923,0.076923
tt0027724,tt0029005,5,2,12,5.4,0.083333,0.083333
tt0027724,tt0029485,5,2,12,5.3,0.083333,0.083333
tt0029005,tt0029485,5,2,12,4.9,0.083333,0.083333
tt0029005,tt0029694,5,2,12,5.1,0.083333,0.083333
tt0029289,tt0029485,5,2,12,4.75,0.083333,0.083333
tt0029289,tt0029568,5,3,13,4.65,0.076923,0.076923
tt0029289,tt0029694,5,3,13,4.95,0.076923,0.076923
tt0016554,tt0017127,5,2,12,2.65,0.083333,0.083333
tt0016554,tt0017238,5,2,12,0.0,0.083333,0.083333
tt0017127,tt0017238,5,2,12,2.65,0.083333,0.083333
tt0027138,tt0029073,5,1,11,7.15,0.090909,0.090909
tt0027138,tt0029074,5,1,11,7.0,0.090909,0.090909
tt0021662,tt0022048,5,0,10,5.65,0.1,0.1
tt0015859,tt0016012,5,0,10,2.85,0.1,0.1
