source,target,peso
tt0013085,tt0018597,-1.5
tt0013086,tt0015174,0.9
tt0013086,tt0015175,0.7
tt0013086,tt0017136,0.6
tt0013091,tt0011172,0.2
tt0013091,tt0011344,-0.1
tt0013091,tt0012409,0.2
tt0013091,tt0012699,0.3
tt0013091,tt0013488,-0.2
tt0013091,tt0013535,0.5
tt0013091,tt0014542,0.9
tt0013091,tt0014968,-0.5
tt0013091,tt0015498,-0.3
tt0013091,tt0015500,0.1
tt0013091,tt0015624,-1.5
tt0013091,tt0016530,0.8
tt0013091,tt0016627,-0.7
tt0013091,tt0016669,-0.8
tt0013091,tt0018806,-1.6
tt0013095,tt0003686,-1.0
tt0013095,tt0005535,-2.1
tt0013095,tt0005847,-0.7
tt0013095,tt0006327,-0.6
tt0013095,tt0007462,-1.2
tt0013095,tt0008361,0.6
tt0013095,tt0009666,-1.2
tt0013095,tt0011647,-0.9
tt0013095,tt0012675,-1.0
tt0013095,tt0013404,-1.2
tt0013095,tt0016878,-0.2
tt0013095,tt0016927,-0.8
tt0013095,tt0018137,-2.5
tt0013104,tt0005561,-0.2
tt0013104,tt0007000,-0.5
tt0013104,tt0008305,0.7
tt0013104,tt0010419,0.9
tt0013104,tt0013450,0.8
tt0013104,tt0013841,0.9
tt0013104,tt0014619,0.9
tt0013104,tt0015310,0.3
tt0013104,tt0016541,0.3
tt0013104,tt0017751,0.9
tt0013107,tt0012997,0.1
tt0013107,tt0016430,0.1
tt0013107,tt0016921,-1.3
tt0013107,tt0017518,-0.8
tt0013107,tt0018389,0.6
tt0013107,tt0018571,-0.7
tt0013109,tt0007645,-0.2
tt0013109,tt0008159,0.4
tt0013109,tt0011193,0.6
tt0013109,tt0012324,-1.0
tt0013109,tt0015632,0.4
tt0013109,tt0016804,0.0
tt0013109,tt0017667,0.0
tt0013109,tt0018037,0.6
tt0013109,tt0018218,0.6
tt0013109,tt0018566,0.0
tt0013110,tt0017014,-1.9
tt0013114,tt0017905,0.4
tt0013125,tt0009905,0.8
tt0013125,tt0014897,0.8
tt0013134,tt0015290,-0.8
tt0013134,tt0015745,0.2
tt0013134,tt0016642,0.2
tt0013134,tt0017010,0.4
tt0013134,tt0018851,0.5
tt0013139,tt0007623,-0.4
tt0013139,tt0010847,0.3
tt0013139,tt0012067,-0.6
tt0013139,tt0012672,0.5
tt0013139,tt0013402,-0.3
tt0013139,tt0015110,0.0
tt0013139,tt0015727,-0.2
tt0013139,tt0015775,-0.5
tt0013139,tt0017580,0.6
tt0013140,tt0015881,0.0
tt0013140,tt0016104,0.8
tt0013145,tt0009273,-0.6
tt0013145,tt0011093,-0.7
tt0013145,tt0014950,-0.6
tt0013145,tt0015602,0.7
tt0013145,tt0015903,0.9
tt0013145,tt0017727,0.5
tt0013145,tt0017858,-0.7
tt0013145,tt0018438,-0.4
tt0013169,tt0010598,0.9
tt0013169,tt0011000,0.9
tt0013169,tt0011607,0.4
tt0013169,tt0015136,0.4
tt0013169,tt0015768,0.5
tt0013169,tt0015861,0.9
tt0013170,tt0011694,0.0
tt0013170,tt0012397,-0.3
tt0013170,tt0012439,0.1
tt0013170,tt0012755,-0.3
tt0013170,tt0013022,0.1
tt0013170,tt0015013,0.4
tt0013170,tt0015229,0.5
tt0013170,tt0016307,-0.5
tt0013170,tt0016822,-0.5
tt0013170,tt0016999,-0.4
tt0013182,tt0007817,0.2
tt0013182,tt0008787,-1.2
tt0013182,tt0014580,0.0
tt0013201,tt0013075,0.9
tt0013201,tt0014429,-0.1
tt0013201,tt0014611,0.7
tt0013201,tt0014945,0.4
tt0013201,tt0015002,0.9
tt0013201,tt0015841,0.5
tt0013221,tt0010209,0.2
tt0013221,tt0011848,0.9
tt0013221,tt0014211,-1.2
tt0013221,tt0014733,-1.2
tt0013221,tt0015765,0.4
tt0013221,tt0016284,0.9
tt0013221,tt0018906,-0.1
tt0013225,tt0004272,-0.6
tt0013225,tt0005005,-0.2
tt0013225,tt0008353,0.7
tt0013225,tt0008476,-0.9
tt0013225,tt0008978,0.9
tt0013225,tt0016214,0.8
tt0013225,tt0016237,0.2
tt0013225,tt0017218,0.5
tt0013225,tt0018740,0.9
tt0013227,tt0013189,0.8
tt0013229,tt0018301,0.5
tt0013230,tt0011163,0.7
tt0013230,tt0011691,0.5
tt0013230,tt0012117,-0.1
tt0013230,tt0012238,0.2
tt0013230,tt0012563,0.3
tt0013230,tt0012938,-0.3
tt0013230,tt0013229,-0.9
tt0013230,tt0013264,0.4
tt0013230,tt0013877,-0.5
tt0013230,tt0014379,-0.1
tt0013230,tt0014884,0.4
tt0013230,tt0015140,-0.2
tt0013230,tt0016844,-0.9
tt0013230,tt0017233,-0.4
tt0013230,tt0017860,0.6
tt0013230,tt0018301,-1.4
tt0013230,tt0018338,-0.4
tt0013236,tt0004052,0.2
tt0013236,tt0016213,-0.9
tt0013236,tt0016508,0.9
tt0013236,tt0017316,-0.3
tt0013236,tt0017325,0.9
tt0013236,tt0018565,0.5
tt0013242,tt0012249,-1.0
tt0013253,tt0012472,0.0
tt0013253,tt0013975,0.3
tt0013253,tt0014217,-0.1
tt0013253,tt0015924,0.4
tt0013253,tt0016461,0.6
tt0013253,tt0018210,0.7
tt0013254,tt0013965,0.8
tt0013254,tt0017506,0.5
tt0013254,tt0017929,0.5
tt0013254,tt0018184,0.9
tt0013255,tt0008579,0.8
tt0013255,tt0009145,0.1
tt0013255,tt0010630,0.6
tt0013264,tt0012117,0.5
tt0013264,tt0012238,0.8
tt0013264,tt0012563,0.9
tt0013264,tt0012938,0.3
tt0013264,tt0013229,-0.3
tt0013264,tt0013877,0.1
tt0013264,tt0014379,0.5
tt0013264,tt0015140,0.4
tt0013264,tt0016844,-0.3
tt0013264,tt0017233,0.2
tt0013264,tt0018301,-0.8
tt0013264,tt0018338,0.2
tt0013267,tt0002031,0.7
tt0013267,tt0004369,-0.4
tt0013267,tt0005452,-0.2
tt0013267,tt0005460,0.0
tt0013267,tt0005716,-1.4
tt0013267,tt0007042,0.9
tt0013267,tt0007142,-1.6
tt0013267,tt0009369,-0.5
tt0013267,tt0012107,-0.5
tt0013267,tt0012856,0.4
tt0013267,tt0013380,0.0
tt0013267,tt0013451,-1.2
tt0013267,tt0016469,-0.4
tt0013267,tt0016640,-0.8
tt0013267,tt0017831,-0.7
tt0013274,tt0010180,0.9
tt0013274,tt0015039,0.8
tt0013274,tt0017376,0.6
tt0013276,tt0007009,-0.5
tt0013276,tt0007992,-2.0
tt0013276,tt0008026,-0.7
tt0013276,tt0009989,-1.9
tt0013276,tt0010935,-0.4
tt0013276,tt0011898,-1.6
tt0013276,tt0012380,-0.2
tt0013284,tt0007270,0.2
tt0013284,tt0008814,0.6
tt0013288,tt0012472,-0.7
tt0013288,tt0013253,0.3
tt0013288,tt0013975,-0.4
tt0013288,tt0014217,-0.8
tt0013288,tt0015924,-0.3
tt0013288,tt0016461,-0.1
tt0013288,tt0018210,0.0
tt0013293,tt0005879,0.4
tt0013293,tt0005960,-0.3
tt0013293,tt0015400,-1.2
tt0013293,tt0017540,-0.3
tt0013293,tt0018118,0.4
tt0013293,tt0018170,0.3
tt0013301,tt0015968,0.6
tt0013303,tt0010879,-2.0
tt0013303,tt0011474,-1.7
tt0013303,tt0012434,-0.1
tt0013303,tt0012862,0.5
tt0013303,tt0013540,0.0
tt0013303,tt0013906,0.3
tt0013303,tt0014553,-0.2
tt0013303,tt0014782,-0.5
tt0013303,tt0014866,0.4
tt0013303,tt0015542,0.1
tt0013303,tt0015749,0.2
tt0013303,tt0016037,-0.5
tt0013303,tt0016374,0.9
tt0013303,tt0016658,0.9
tt0013303,tt0017119,-2.0
tt0013303,tt0018016,-1.5
tt0013303,tt0018613,-0.2
tt0013303,tt0018666,-0.4
tt0013311,tt0017132,0.6
tt0013312,tt0011387,0.5
tt0013312,tt0014752,0.2
tt0013312,tt0015331,0.5
tt0013312,tt0015772,0.5
tt0013312,tt0015872,0.2
tt0013312,tt0016361,0.3
tt0013312,tt0016884,-0.5
tt0013312,tt0017029,0.3
tt0013313,tt0011855,0.9
tt0013321,tt0007755,-1.6
tt0013321,tt0008271,0.5
tt0013321,tt0008551,-0.3
tt0013321,tt0008634,-1.9
tt0013321,tt0008978,-0.8
tt0013321,tt0009153,-1.5
tt0013321,tt0009494,0.3
tt0013321,tt0009580,-0.8
tt0013321,tt0009690,0.5
tt0013321,tt0009696,0.5
tt0013321,tt0009811,0.2
tt0013321,tt0009837,0.6
tt0013321,tt0009859,-0.1
tt0013321,tt0009903,0.7
tt0013321,tt0010119,0.3
tt0013321,tt0010198,-0.2
tt0013321,tt0010438,-0.3
tt0013321,tt0010544,0.3
tt0013321,tt0010628,0.3
tt0013321,tt0010640,0.9
tt0013321,tt0011298,-0.3
tt0013321,tt0011358,-2.0
tt0013321,tt0011906,-0.3
tt0013321,tt0011968,0.2
tt0013321,tt0012102,0.6
tt0013321,tt0012194,0.7
tt0013321,tt0012328,-0.4
tt0013321,tt0012734,0.4
tt0013321,tt0012818,0.6
tt0013321,tt0013603,0.7
tt0013321,tt0013735,-0.9
tt0013321,tt0013909,-1.2
tt0013321,tt0014321,-1.3
tt0013321,tt0014539,0.5
tt0013321,tt0014999,0.5
tt0013321,tt0015973,-1.7
tt0013321,tt0016022,-1.5
tt0013321,tt0016417,0.2
tt0013321,tt0016664,-1.2
tt0013321,tt0017374,-1.7
tt0013321,tt0017463,-3.0
tt0013321,tt0018530,-1.7
tt0013321,tt0018909,-2.7
tt0013332,tt0008443,0.9
tt0013332,tt0008891,0.7
tt0013332,tt0009020,0.3
tt0013332,tt0011785,0.5
tt0013332,tt0014158,0.1
tt0013332,tt0014602,0.6
tt0013336,tt0009334,0.9
tt0013336,tt0010244,-0.1
tt0013336,tt0010766,-0.1
tt0013336,tt0011130,0.5
tt0013336,tt0013662,0.4
tt0013336,tt0014869,0.5
tt0013336,tt0016346,0.2
tt0013336,tt0017632,0.7
tt0013336,tt0017735,0.5
tt0013336,tt0018332,0.5
tt0013342,tt0006011,0.5
tt0013342,tt0007702,0.8
tt0013342,tt0009677,0.2
tt0013342,tt0009878,0.5
tt0013342,tt0010622,0.5
tt0013342,tt0012386,0.3
tt0013342,tt0014762,0.8
tt0013342,tt0016814,0.5
tt0013343,tt0012815,-0.8
tt0013344,tt0002591,0.5
tt0013344,tt0003330,0.9
tt0013344,tt0004708,-0.1
tt0013344,tt0009220,0.2
tt0013344,tt0017516,0.6
tt0013356,tt0013134,0.3
tt0013356,tt0013896,0.4
tt0013356,tt0014012,0.3
tt0013356,tt0015290,-1.5
tt0013356,tt0015745,-0.5
tt0013356,tt0016642,-0.5
tt0013356,tt0017010,-0.3
tt0013356,tt0018851,-0.2
tt0013363,tt0013567,0.7
tt0013363,tt0015443,0.8
tt0013367,tt0006586,-0.9
tt0013367,tt0010386,0.1
tt0013367,tt0010446,0.4
tt0013367,tt0016031,-0.3
tt0013367,tt0018621,-0.4
tt0013368,tt0008321,-1.0
tt0013368,tt0009405,0.8
tt0013368,tt0015393,-0.8
tt0013369,tt0005764,0.2
tt0013369,tt0006217,0.9
tt0013369,tt0010905,-0.1
tt0013369,tt0013867,0.6
tt0013369,tt0014023,0.7
tt0013369,tt0014816,0.7
tt0013369,tt0015735,0.1
tt0013369,tt0017416,0.9
tt0013369,tt0018203,0.5
tt0013369,tt0018674,0.6
tt0013372,tt0004294,0.7
tt0013372,tt0004792,0.7
tt0013372,tt0005059,0.8
tt0013372,tt0005402,0.7
tt0013372,tt0006605,0.7
tt0013372,tt0007038,0.5
tt0013372,tt0007857,0.2
tt0013372,tt0008150,0.9
tt0013372,tt0009781,0.0
tt0013372,tt0009796,0.6
tt0013372,tt0010071,0.7
tt0013372,tt0010418,0.3
tt0013372,tt0011865,0.6
tt0013372,tt0011909,0.7
tt0013372,tt0012181,0.6
tt0013372,tt0012187,0.7
tt0013372,tt0013574,0.6
tt0013372,tt0014532,0.5
tt0013372,tt0014881,0.7
tt0013372,tt0015867,0.3
tt0013372,tt0017519,0.6
tt0013372,tt0018054,0.0
tt0013373,tt0010330,0.8
tt0013373,tt0010947,0.8
tt0013373,tt0011348,0.1
tt0013373,tt0011654,0.6
tt0013373,tt0011676,0.3
tt0013373,tt0012973,0.4
tt0013373,tt0013442,-0.5
tt0013373,tt0013496,0.6
tt0013373,tt0015064,-0.7
tt0013373,tt0016847,-0.8
tt0013373,tt0017448,0.2
tt0013373,tt0018455,-0.8
tt0013376,tt0008028,0.9
tt0013376,tt0008742,0.0
tt0013380,tt0004369,0.6
tt0013380,tt0005452,0.8
tt0013380,tt0005716,-0.4
tt0013380,tt0007142,-0.6
tt0013380,tt0009369,0.5
tt0013380,tt0012107,0.5
tt0013380,tt0013451,-0.2
tt0013380,tt0016469,0.6
tt0013380,tt0016640,0.2
tt0013380,tt0017831,0.3
tt0013386,tt0009252,0.9
tt0013386,tt0016220,0.1
tt0013386,tt0017776,0.9
tt0013388,tt0002445,0.3
tt0013388,tt0004022,0.1
tt0013391,tt0009273,-0.7
tt0013391,tt0011093,-0.8
tt0013391,tt0013145,0.9
tt0013391,tt0013986,0.9
tt0013391,tt0014950,-0.7
tt0013391,tt0015094,0.9
tt0013391,tt0015602,0.6
tt0013391,tt0015903,0.8
tt0013391,tt0017727,0.4
tt0013391,tt0017858,-0.8
tt0013391,tt0017976,0.9
tt0013391,tt0018438,-0.5
tt0013402,tt0007623,0.9
tt0013402,tt0012067,0.7
tt0013402,tt0015775,0.8
tt0013404,tt0005535,0.1
tt0013404,tt0018137,-0.3
tt0013423,tt0009833,-2.0
tt0013423,tt0011973,-3.1
tt0013423,tt0012178,-3.1
tt0013423,tt0013436,-1.8
tt0013423,tt0014359,-2.1
tt0013423,tt0014759,-3.4
tt0013423,tt0015600,-2.9
tt0013423,tt0016198,-2.4
tt0013425,tt0010795,0.5
tt0013425,tt0011980,0.3
tt0013425,tt0016328,0.6
tt0013433,tt0004434,0.7
tt0013433,tt0006437,-1.5
tt0013433,tt0007998,-0.8
tt0013433,tt0008550,-0.1
tt0013433,tt0011070,-1.1
tt0013433,tt0011462,-0.4
tt0013433,tt0011912,-0.2
tt0013433,tt0012465,-0.8
tt0013433,tt0014706,-0.6
tt0013433,tt0016894,-1.4
tt0013434,tt0004182,-1.9
tt0013434,tt0013793,0.0
tt0013436,tt0009833,0.8
tt0013436,tt0011973,-0.3
tt0013436,tt0012178,-0.3
tt0013436,tt0014359,0.7
tt0013436,tt0014759,-0.6
tt0013436,tt0015600,-0.1
tt0013436,tt0016198,0.4
tt0013439,tt0008442,0.9
tt0013442,tt0015064,0.8
tt0013442,tt0016847,0.7
tt0013442,tt0018455,0.7
tt0013449,tt0010635,0.5
tt0013449,tt0010835,-0.2
tt0013449,tt0010929,-0.9
tt0013449,tt0011753,0.8
tt0013449,tt0012077,-0.6
tt0013449,tt0012114,0.0
tt0013449,tt0012202,-0.7
tt0013449,tt0012382,0.1
tt0013449,tt0013459,0.2
tt0013449,tt0013951,-0.4
tt0013449,tt0014137,-0.6
tt0013449,tt0014423,0.4
tt0013449,tt0014892,0.0
tt0013449,tt0015612,0.3
tt0013449,tt0016235,0.3
tt0013449,tt0016497,0.3
tt0013449,tt0017117,-0.6
tt0013449,tt0017226,-0.7
tt0013449,tt0017755,0.3
tt0013449,tt0018870,0.7
tt0013450,tt0005561,0.0
tt0013450,tt0007000,-0.3
tt0013450,tt0008305,0.9
tt0013450,tt0015310,0.5
tt0013450,tt0016541,0.5
tt0013451,tt0005716,0.8
tt0013451,tt0007142,0.6
tt0013452,tt0006108,0.7
tt0013452,tt0012364,0.6
tt0013452,tt0014972,0.9
tt0013455,tt0009915,0.7
tt0013455,tt0015467,-0.3
tt0013455,tt0015572,0.7
tt0013455,tt0016301,0.5
tt0013456,tt0010915,0.2
tt0013456,tt0012045,0.2
tt0013456,tt0012716,0.4
tt0013456,tt0012735,0.9
tt0013456,tt0013311,0.1
tt0013456,tt0017132,-0.3
tt0013458,tt0003167,0.5
tt0013458,tt0003643,-0.2
tt0013458,tt0003665,-0.1
tt0013458,tt0003890,0.4
tt0013458,tt0004181,0.0
tt0013458,tt0004972,0.1
tt0013458,tt0006864,-1.4
tt0013458,tt0009109,-0.1
tt0013458,tt0009130,-0.6
tt0013458,tt0009133,-1.0
tt0013458,tt0009150,-0.3
tt0013458,tt0009559,0.0
tt0013458,tt0009968,-1.0
tt0013458,tt0010108,-0.5
tt0013458,tt0010193,0.2
tt0013458,tt0010484,-0.8
tt0013458,tt0010662,0.8
tt0013458,tt0010806,-0.7
tt0013458,tt0011415,0.2
tt0013458,tt0011841,-1.1
tt0013458,tt0012122,0.7
tt0013458,tt0012532,-1.1
tt0013458,tt0014604,0.1
tt0013458,tt0014672,-0.1
tt0013458,tt0015018,-0.6
tt0013458,tt0016308,-0.4
tt0013458,tt0016420,0.2
tt0013458,tt0017419,-0.1
tt0013458,tt0018678,-0.3
tt0013458,tt0018854,0.6
tt0013459,tt0010835,0.6
tt0013459,tt0010929,-0.1
tt0013459,tt0012077,0.2
tt0013459,tt0012114,0.8
tt0013459,tt0012202,0.1
tt0013459,tt0012382,0.9
tt0013459,tt0013951,0.4
tt0013459,tt0014137,0.2
tt0013459,tt0014892,0.8
tt0013459,tt0017117,0.2
tt0013459,tt0017226,0.1
tt0013469,tt0012092,0.8
tt0013469,tt0012645,0.8
tt0013469,tt0014174,0.7
tt0013469,tt0015225,0.5
tt0013488,tt0014968,0.7
tt0013488,tt0015498,0.9
tt0013488,tt0015624,-0.3
tt0013488,tt0016627,0.5
tt0013488,tt0016669,0.4
tt0013488,tt0018806,-0.4
tt0013490,tt0009652,0.7
tt0013490,tt0012406,0.6
tt0013490,tt0014854,0.8
tt0013490,tt0016390,-0.3
tt0013491,tt0004052,-1.1
tt0013491,tt0006270,-1.1
tt0013491,tt0008491,0.6
tt0013491,tt0009325,0.4
tt0013491,tt0011087,-0.3
tt0013491,tt0011812,0.7
tt0013491,tt0013236,-0.3
tt0013491,tt0014079,-0.1
tt0013491,tt0014845,-0.3
tt0013491,tt0015813,0.3
tt0013491,tt0015814,-1.5
tt0013491,tt0015875,0.1
tt0013491,tt0016213,-2.2
tt0013491,tt0016508,-0.4
tt0013491,tt0016573,0.5
tt0013491,tt0016749,0.1
tt0013491,tt0017080,0.1
tt0013491,tt0017316,-1.6
tt0013491,tt0017325,-0.4
tt0013491,tt0017327,0.9
tt0013491,tt0017504,0.9
tt0013491,tt0018313,-0.1
tt0013491,tt0018464,0.6
tt0013491,tt0018565,-0.8
tt0013491,tt0018831,0.9
tt0013496,tt0011348,0.5
tt0013496,tt0011676,0.7
tt0013496,tt0012973,0.8
tt0013496,tt0013442,-0.1
tt0013496,tt0015064,-0.3
tt0013496,tt0016847,-0.4
tt0013496,tt0017448,0.6
tt0013496,tt0018455,-0.4
tt0013511,tt0006907,-0.2
tt0013511,tt0008723,0.7
tt0013511,tt0009137,0.3
tt0013511,tt0009630,0.5
tt0013511,tt0011317,0.7
tt0013511,tt0012917,0.2
tt0013511,tt0013727,0.3
tt0013511,tt0014322,-0.1
tt0013511,tt0015312,0.5
tt0013511,tt0015684,0.4
tt0013511,tt0016006,0.4
tt0013511,tt0016013,-0.4
tt0013511,tt0016875,-0.6
tt0013511,tt0018379,-0.7
tt0013512,tt0009721,0.8
tt0013512,tt0010267,0.7
tt0013512,tt0013093,-0.4
tt0013512,tt0013611,0.4
tt0013512,tt0014982,0.5
tt0013512,tt0015909,0.6
tt0013512,tt0016646,0.7
tt0013512,tt0016812,0.2
tt0013512,tt0018297,0.8
tt0013513,tt0010641,0.9
tt0013513,tt0011179,-0.5
tt0013515,tt0012190,0.7
tt0013515,tt0013710,0.2
tt0013515,tt0014440,0.7
tt0013518,tt0015222,0.1
tt0013527,tt0011191,0.5
tt0013534,tt0009900,-0.8
tt0013534,tt0011513,-0.3
tt0013535,tt0011172,0.7
tt0013535,tt0011344,0.4
tt0013535,tt0012409,0.7
tt0013535,tt0012699,0.8
tt0013535,tt0013488,0.3
tt0013535,tt0014968,0.0
tt0013535,tt0015498,0.2
tt0013535,tt0015500,0.6
tt0013535,tt0015624,-1.0
tt0013535,tt0016627,-0.2
tt0013535,tt0016669,-0.3
tt0013535,tt0018806,-1.1
tt0013538,tt0003324,0.8
tt0013538,tt0014858,-0.1
tt0013538,tt0017077,0.5
tt0013540,tt0010879,-1.0
tt0013540,tt0011474,-0.7
tt0013540,tt0012434,0.9
tt0013540,tt0014553,0.8
tt0013540,tt0014782,0.5
tt0013540,tt0016037,0.5
tt0013540,tt0017119,-1.0
tt0013540,tt0018016,-0.5
tt0013540,tt0018613,0.8
tt0013540,tt0018666,0.6
tt0013556,tt0005392,0.8
tt0013556,tt0008406,0.6
tt0013556,tt0009143,0.8
tt0013556,tt0010049,0.2
tt0013556,tt0015349,0.3
tt0013556,tt0015465,0.7
tt0013556,tt0017242,0.7
tt0013556,tt0017841,0.9
tt0013562,tt0013811,0.0
tt0013570,tt0004837,0.6
tt0013570,tt0012583,0.1
tt0013571,tt0011738,0.7
tt0013572,tt0007110,0.1
tt0013572,tt0011604,0.0
tt0013572,tt0013700,0.4
tt0013572,tt0017099,0.5
tt0013574,tt0007038,0.9
tt0013574,tt0007857,0.6
tt0013574,tt0009781,0.4
tt0013574,tt0010418,0.7
tt0013574,tt0014532,0.9
tt0013574,tt0015867,0.7
tt0013574,tt0018054,0.4
tt0013590,tt0006283,0.8
tt0013590,tt0010729,0.5
tt0013590,tt0012763,0.4
tt0013590,tt0014068,0.5
tt0013590,tt0014605,0.6
tt0013590,tt0016395,0.2
tt0013590,tt0017567,0.6
tt0013592,tt0015284,0.7
tt0013592,tt0016106,0.4
tt0013596,tt0012376,-2.1
tt0013597,tt0009593,-1.0
tt0013597,tt0010331,0.0
tt0013597,tt0016654,-0.2
tt0013597,tt0018113,0.5
tt0013603,tt0003595,0.3
tt0013603,tt0006730,-1.3
tt0013603,tt0007362,-0.4
tt0013603,tt0007755,-1.3
tt0013603,tt0008271,0.8
tt0013603,tt0008551,0.0
tt0013603,tt0008634,-1.6
tt0013603,tt0008978,-0.5
tt0013603,tt0009153,-1.2
tt0013603,tt0009494,0.6
tt0013603,tt0009580,-0.5
tt0013603,tt0009690,0.8
tt0013603,tt0009696,0.8
tt0013603,tt0009811,0.5
tt0013603,tt0009837,0.9
tt0013603,tt0009859,0.2
tt0013603,tt0010119,0.6
tt0013603,tt0010198,0.1
tt0013603,tt0010438,0.0
tt0013603,tt0010544,0.6
tt0013603,tt0010628,0.6
tt0013603,tt0011298,0.0
tt0013603,tt0011339,-0.2
tt0013603,tt0011358,-1.7
tt0013603,tt0011906,0.0
tt0013603,tt0011968,0.5
tt0013603,tt0012102,0.9
tt0013603,tt0012328,-0.1
tt0013603,tt0012734,0.7
tt0013603,tt0012818,0.9
tt0013603,tt0013735,-0.6
tt0013603,tt0013909,-0.9
tt0013603,tt0014321,-1.0
tt0013603,tt0014539,0.8
tt0013603,tt0014999,0.8
tt0013603,tt0015353,-0.6
tt0013603,tt0015973,-1.4
tt0013603,tt0016022,-1.2
tt0013603,tt0016417,0.5
tt0013603,tt0016664,-0.9
tt0013603,tt0017374,-1.4
tt0013603,tt0017463,-2.7
tt0013603,tt0018318,-0.2
tt0013603,tt0018530,-1.4
tt0013603,tt0018909,-2.4
tt0013606,tt0008362,0.9
tt0013607,tt0007270,-0.5
tt0013607,tt0008814,-0.1
tt0013607,tt0009053,0.5
tt0013607,tt0009972,0.9
tt0013607,tt0011036,0.7
tt0013607,tt0013284,0.3
tt0013607,tt0015770,0.8
tt0013607,tt0016288,0.8
tt0013607,tt0016693,0.8
tt0013607,tt0017112,0.7
tt0013611,tt0013093,0.2
tt0013611,tt0016812,0.8
tt0013617,tt0015253,0.6
tt0013619,tt0004712,0.7
tt0013619,tt0007910,0.4
tt0013624,tt0006745,0.9
tt0013624,tt0009721,0.7
tt0013624,tt0012408,0.9
tt0013624,tt0013688,0.7
tt0013624,tt0014600,0.5
tt0013624,tt0018825,0.0
tt0013627,tt0009233,0.8
tt0013627,tt0010356,0.8
tt0013627,tt0014734,0.3
tt0013627,tt0015742,0.1
tt0013627,tt0016687,0.2
tt0013627,tt0016950,0.8
tt0013629,tt0009334,0.8
tt0013629,tt0010244,-0.2
tt0013629,tt0010766,-0.2
tt0013629,tt0011130,0.4
tt0013629,tt0013336,0.9
tt0013629,tt0013662,0.3
tt0013629,tt0014869,0.4
tt0013629,tt0016346,0.1
tt0013629,tt0017632,0.6
tt0013629,tt0017735,0.4
tt0013629,tt0018332,0.4
tt0013631,tt0004651,0.6
tt0013631,tt0014223,0.2
tt0013631,tt0018017,0.7
tt0013658,tt0009118,0.5
tt0013658,tt0015163,0.6
tt0013658,tt0017829,0.6
tt0013662,tt0010244,0.5
tt0013662,tt0010766,0.5
tt0013662,tt0016346,0.8
tt0013672,tt0005764,0.1
tt0013672,tt0006217,0.8
tt0013672,tt0010905,-0.2
tt0013672,tt0013369,0.9
tt0013672,tt0013867,0.5
tt0013672,tt0014023,0.6
tt0013672,tt0014816,0.6
tt0013672,tt0015735,0.0
tt0013672,tt0017416,0.8
tt0013672,tt0018203,0.4
tt0013672,tt0018674,0.5
tt0013679,tt0017619,0.1
tt0013681,tt0013908,-0.1
tt0013681,tt0015038,0.0
tt0013681,tt0015627,0.3
tt0013681,tt0018204,0.0
tt0013682,tt0006027,0.3
tt0013682,tt0014100,0.8
tt0013682,tt0014205,0.9
tt0013682,tt0015004,0.1
tt0013682,tt0017757,0.6
tt0013688,tt0014600,0.8
tt0013688,tt0018825,0.3
tt0013699,tt0003632,-0.3
tt0013699,tt0007534,0.7
tt0013699,tt0007983,-0.3
tt0013699,tt0010323,-2.2
tt0013699,tt0011221,-0.1
tt0013699,tt0011502,0.1
tt0013699,tt0014146,-0.4
tt0013699,tt0014397,-0.9
tt0013699,tt0015202,-1.2
tt0013699,tt0017338,-0.2
tt0013700,tt0007110,0.7
tt0013700,tt0011604,0.6
tt0013704,tt0008381,-1.4
tt0013704,tt0010058,0.4
tt0013704,tt0010587,-0.1
tt0013704,tt0011977,0.4
tt0013704,tt0012191,0.8
tt0013704,tt0012747,0.6
tt0013705,tt0013661,0.4
tt0013713,tt0012486,-0.6
tt0013716,tt0012068,0.7
tt0013716,tt0012190,0.4
tt0013716,tt0013515,0.7
tt0013716,tt0013710,-0.1
tt0013716,tt0014440,0.4
tt0013716,tt0017103,0.7
tt0013716,tt0017120,0.7
tt0013716,tt0017917,0.8
tt0013719,tt0009001,0.6
tt0013719,tt0009284,0.1
tt0013719,tt0009544,-0.8
tt0013719,tt0010890,0.7
tt0013719,tt0012538,0.6
tt0013719,tt0014003,0.5
tt0013719,tt0016142,0.5
tt0013719,tt0016473,0.0
tt0013719,tt0016655,0.4
tt0013719,tt0017329,0.8
tt0013719,tt0018097,0.4
tt0013719,tt0018397,0.2
tt0013719,tt0018528,-0.6
tt0013719,tt0018697,0.3
tt0013724,tt0007664,-0.1
tt0013724,tt0017599,-0.3
tt0013727,tt0006907,0.5
tt0013727,tt0012917,0.9
tt0013727,tt0014322,0.6
tt0013727,tt0016013,0.3
tt0013727,tt0016875,0.1
tt0013727,tt0018379,0.0
tt0013728,tt0016563,0.2
tt0013730,tt0003014,0.8
tt0013730,tt0003150,0.6
tt0013730,tt0004047,0.9
tt0013730,tt0006108,-0.1
tt0013730,tt0008663,0.5
tt0013730,tt0008879,0.6
tt0013730,tt0010298,0.6
tt0013730,tt0011370,0.9
tt0013730,tt0011499,0.5
tt0013730,tt0012364,-0.2
tt0013730,tt0013452,0.2
tt0013730,tt0014014,0.9
tt0013730,tt0014972,0.1
tt0013730,tt0016446,0.2
tt0013730,tt0017350,0.2
tt0013730,tt0018836,0.8
tt0013735,tt0007755,0.3
